SURVEY_RANKED_EASTING,SURVEY_RANKED_NORTHING
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536501,214143
536492,214174
536492,214174
536492,214174
536492,214174
536492,214174
536492,214174
536492,214174
536492,214174
536492,214174
536492,214174
536492,214174
536492,214174
536483,214183
536483,214183
536483,214183
536483,214183
536483,214183
536483,214183
536483,214183
536483,214183
536483,214183
536483,214183
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
535297,214259
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536646,195974
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536723,196094
536505,195812
536505,195812
536505,195812
536505,195812
536505,195812
536505,195812
536505,195812
536723,196094
536723,196094
536723,196094
536723,196094
537060,198043
537060,198043
537060,198043
537060,198043
537060,198043
537060,198043
537060,198043
537060,198043
537154,198292
537154,198292
537154,198292
537154,198292
537154,198292
537154,198292
537154,198292
537154,198292
538000,241100
538000,241100
538000,241100
538000,241100
538000,241100
538000,241100
538000,241100
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
538042,207118
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536900,308400
536942,308476
536942,308476
536942,308476
536942,308476
536942,308476
536942,308476
536942,308476
536942,308476
536942,308476
536942,308476
536942,308476
536942,308476
536942,308476
536942,308476
536942,308476
536942,308476
619618,337336
619618,337336
619618,337336
619310,335952
619310,335952
619310,335952
619310,335952
619310,335952
617998,334698
617998,334698
617998,334698
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
533200,308900
614399,330889
614399,330889
614399,330889
614399,330889
614399,330889
614399,330889
613863,329098
613863,329098
610533,328460
610533,328460
603967,331298
604031,331301
603980,331298
603980,331298
605919,330693
605919,330693
608087,329585
608087,329585
608087,329585
603809,330024
603809,330024
603809,330024
604434,329522
604434,329522
604434,329522
605651,328697
605651,328697
605651,328697
605651,328697
606314,328557
606314,328557
606314,328557
606264,328533
606264,328533
606264,328533
606264,328533
606264,328533
606264,328533
606264,328533
606264,328533
605594,328332
605594,328332
606380,328554
606380,328554
606380,328554
606801,326233
606801,326233
606793,326230
606793,326230
607672,327717
607672,327717
607672,327717
607672,327717
607672,327717
607672,327717
607676,327756
607676,327756
607676,327756
607667,327709
607667,327709
607667,327709
607667,327709
608300,328630
608300,328630
610600,338900
610600,338900
610600,338900
609350,338050
609350,338050
609350,338050
609350,338050
609350,338050
609350,338050
609350,338050
609440,338041
609440,338041
609440,338041
609440,338041
611750,339530
611750,339530
612750,339290
612480,338520
612330,339310
605610,334832
605610,334832
576992,264739
576992,264739
576992,264739
576992,264739
576992,264739
576992,264739
576992,264739
576992,264739
532800,347800
532800,347800
532800,347800
532800,347800
532800,347800
532800,347800
532800,347800
532800,347800
532800,347800
532800,347800
532800,347800
574329,313113
574329,313113
574329,313113
574329,313113
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
573696,312945
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
585526,316815
618010,330028
618010,330028
618010,330028
618010,330028
618010,330028
618010,330028
618010,330028
618010,330028
618010,330028
618010,330028
611669,329811
611669,329811
611669,329811
611669,329811
611669,329811
611669,329811
611669,329811
611669,329811
611669,329811
611669,329811
611669,329811
611669,329811
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611669,329811
611669,329811
611669,329811
611669,329811
611669,329811
611669,329811
611669,329811
611669,329811
611669,329811
611669,329811
611669,329811
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611646,329848
611669,329848
611669,329848
611669,329848
611669,329848
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
536258,195772
537242,198895
537242,198895
537242,198895
537242,198895
537242,198895
537242,198895
537242,198895
537242,198895
537242,198895
537242,198895
537242,198895
536348,193955
536348,193955
536348,193955
536348,193955
536348,193955
536348,193955
536348,193955
536348,193955
536348,193955
536348,193955
536348,193955
536348,193955
536348,193955
536348,193955
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536359,194029
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
536360,194028
608591,318137
608591,318137
608591,318137
608591,318137
608591,318137
608591,318137
608591,318137
608591,318137
608591,318137
608591,318137
608591,318137
548867,222258
548867,222258
548867,222258
548867,222258
548867,222258
548867,222258
548867,222258
548867,222258
548867,222258
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
549000,222300
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
549197,222366
549197,222366
549197,222366
549197,222366
549197,222366
549197,222366
549197,222366
549197,222366
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
548904,222292
549165,222347
549165,222347
549165,222347
549165,222347
549165,222347
549165,222347
549165,222347
549165,222347
549165,222347
549551,216988
549551,216988
549551,216988
549551,216988
549551,216988
549551,216988
549551,216988
549551,216988
549551,216988
549551,216988
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549554,216874
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216977
549552,216977
549552,216977
549552,216977
549552,216977
549552,216977
549552,216977
549552,216977
549552,216977
549552,216977
549552,216977
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
549552,216984
540682,215894
540682,215894
540682,215894
540682,215894
540682,215894
540682,215894
540682,215894
538476,214250
538476,214250
538476,214250
538476,214250
538476,214250
538476,214250
538476,214250
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
538479,214246
541493,210942
541493,210942
541493,210942
541493,210942
541493,210942
541493,210942
541493,210942
541493,210942
541493,210942
541493,210942
541493,210942
541300,210800
541300,210800
541300,210800
541300,210800
541300,210800
541300,210800
541300,210800
541300,210800
541300,210800
541300,210800
541300,210800
541300,210800
541300,210800
541300,210800
541300,210800
541300,210800
541300,210800
541300,210800
541300,210800
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
541479,210905
538560,218787
538560,218787
538560,218787
538560,218787
538560,218787
538560,218787
538560,218787
538560,218787
538560,218787
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
538331,218462
537200,201800
537200,201800
537200,201800
537200,201800
537200,201800
537200,201800
537198,201814
537198,201814
537198,201814
537198,201814
537198,201814
537198,201814
537198,201814
537198,201814
537198,201814
537198,201814
537198,201814
537198,201814
537198,201814
537198,201814
537198,201814
537198,201814
537198,201814
537198,201814
537198,201814
537510,202850
537510,202850
537510,202850
537510,202850
537510,202850
537510,202850
537510,202850
537510,202850
537510,202850
537286,204323
537286,204323
537286,204323
537286,204323
537286,204323
537286,204323
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
537406,204121
538600,214600
538600,214600
538600,214600
538600,214600
538600,214600
536500,288500
536500,288500
536500,288500
536500,288500
536500,288500
536500,288500
536500,288500
536500,288500
536500,288500
536500,288500
536500,288500
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536000,186549
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536157,186549
536157,186549
536157,186549
536157,186549
536157,186549
536157,186549
536157,186549
536157,186549
536157,186549
536157,186549
536157,186549
536157,186549
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
536091,186525
541133,250036
541133,250036
541133,250036
541133,250036
541133,250036
541133,250036
541133,250036
541133,250036
541133,250036
609550,233350
609550,233350
609550,233350
609550,233350
609550,233350
609550,233350
609550,233350
609550,233350
607800,233000
607800,233000
607800,233000
607800,233000
607800,233000
607800,233000
607520,233320
607520,233320
607520,233320
607520,233320
607520,233320
607520,233320
605740,233600
605740,233600
605740,233600
605740,233600
605740,233600
605740,233600
605740,233600
605740,233600
604220,234200
604220,234200
604220,234200
604220,234200
604220,234200
604220,234200
604220,234200
604220,234200
604220,234200
604220,234200
602320,234400
602320,234400
602320,234400
602320,234400
602320,234400
602320,234400
602320,234400
602320,234400
602320,234400
602320,234400
602320,234400
602320,234400
602320,234400
602320,234400
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
640500,321700
609000,233000
609000,233000
609000,233000
609000,233000
609000,233000
609000,233000
609000,233000
609000,233000
603400,235100
603400,235100
603400,235100
603400,235100
603400,235100
603400,235100
603400,235100
603400,235100
603400,235100
603400,235100
603400,235100
603400,235100
605000,233450
605000,233450
605000,233450
605000,233450
605000,233450
605000,233450
605000,233450
605000,233450
605000,233450
605000,233450
605000,233450
605000,233450
605000,233450
607000,233400
607000,233400
607000,233400
607000,233400
598900,199800
598900,199800
598900,199800
598900,199800
598900,199800
598900,199800
572000,324200
572240,261670
561910,266885
563100,270200
563100,270200
598687,279251
598687,279251
598687,279251
598553,279070
598553,279070
598553,279070
554872,258257
554872,258257
572350,259450
602700,287800
602700,287800
602700,287800
602698,287766
602698,287766
602698,287766
602698,287766
602698,287766
602698,287766
602698,287766
602698,287766
602698,287766
602698,287766
602698,287766
602698,287766
602698,287766
563900,268200
563900,268200
561462,293137
561462,293137
561462,293137
561462,293137
561462,293137
561462,293137
561462,293137
561462,293137
561462,293137
561462,293137
561462,293137
561462,293137
569958,298658
569958,298658
569958,298658
569958,298658
569958,298658
569958,298658
569958,298658
569958,298658
569958,298658
569958,298658
569958,298658
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569930,298675
569921,298680
569921,298680
569921,298680
569921,298680
569921,298680
569921,298680
537820,246590
537820,246590
537829,246703
537829,246703
537829,246703
537829,246703
537829,246703
537829,246703
537829,246703
537829,246703
537829,246703
537829,246703
537829,246703
537829,246703
537829,246703
540700,245900
540700,245900
540700,245900
540700,245900
540828,215992
540400,215900
540400,215900
540400,215900
540400,215900
540400,215900
540660,215908
540660,215908
540660,215908
540660,215908
540660,215908
540660,215908
635109,290204
635109,290204
635109,290204
635109,290204
635109,290204
635109,290204
635109,290204
635109,290204
635000,290200
635000,290200
635000,290200
635000,290200
635000,290200
635000,290200
635000,290200
635000,290200
635000,290200
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635157,290238
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
635184,290222
550127,272039
550127,272039
550127,272039
550127,272039
550127,272039
550127,272039
550127,272039
550127,272039
550127,272039
550127,272039
550127,272039
550127,272039
550127,272039
550127,272039
550127,272039
550127,272039
550127,272039
550127,272039
550127,272039
570170,274385
570170,274385
570170,274385
570170,274385
570170,274385
570170,274385
570170,274385
570170,274385
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537876,201696
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537750,201000
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
537855,201692
618600,341500
618600,341500
618600,341500
618600,341500
618600,341500
618600,341500
641748,318494
641748,318494
641748,318494
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
641748,318507
634600,316661
634600,316661
634600,316661
634600,316661
634600,316661
634600,316661
634600,316661
634601,316687
634601,316687
634601,316687
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
634700,316500
639000,318100
639000,318100
639000,318100
639000,318100
639200,318000
639200,318000
639200,318000
639200,318000
639200,318000
639200,318000
639200,318000
639300,317700
639300,317700
639300,317700
639300,317700
558678,242093
558678,242093
558678,242093
558678,242093
558678,242093
558623,242014
558623,242014
558878,242007
558878,242007
558878,242007
